icao_address,timestamp,latitude,longitude,altitude_baro,heading,vertical_rate,on_ground,callsign,tail_number,collection_type,flight_number,ingestion_time,speed,squawk,aircraft_type_icao,aircraft_type_name,airline_iata,airline_name,departure_utc_offset,departure_airport_icao,departure_airport_iata,departure_scheduled_time,departure_estimated_time,arrival_utc_offset,arrival_airport_icao,arrival_airport_iata,arrival_scheduled_time,arrival_estimated_time,takeoff_time,landing_time,source
780305,2021-03-20T13:44:55Z,31.173203,121.228422,4800.0,180.0,-670.0,False,CQH8824,B-6310,terrestrial,9C8824,2021-03-20T13:44:57.894Z,260.0,,A320,Airbus A320-214,9C,Spring Airlines,+0800,ZUZY,ZYI,2021-03-20T11:50:00Z,2021-03-20T11:50:00Z,+0800,ZSSS,SHA,2021-03-20T13:55:00Z,,,,
780868,2021-03-20T13:43:46Z,31.19751,121.236662,13800.0,130.0,160.0,False,CCA8694,B-6882,terrestrial,CA8694,2021-03-20T13:43:48.941Z,380.0,4131,A320,Airbus A320-232,CA,Air China,+0800,ZBAD,PKX,2021-03-20T11:50:00Z,,+0800,ZSPD,PVG,2021-03-20T14:15:00Z,,,,
780CA7,2021-03-20T13:44:22Z,31.188975,121.239954,11800.0,230.0,0.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:44:24.346Z,300.0,5036,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
780868,2021-03-20T13:43:58Z,31.182861,121.257342,13800.0,130.0,220.0,False,CCA8694,B-6882,terrestrial,CA8694,2021-03-20T13:44:00.408Z,360.0,4131,A320,Airbus A320-232,CA,Air China,+0800,ZBAD,PKX,2021-03-20T11:50:00Z,,+0800,ZSPD,PVG,2021-03-20T14:15:00Z,,,,
780868,2021-03-20T13:43:54Z,31.186741,121.251874,13800.0,130.0,220.0,False,CCA8694,B-6882,terrestrial,CA8694,2021-03-20T13:43:57.693Z,360.0,4131,A320,Airbus A320-232,CA,Air China,+0800,ZBAD,PKX,2021-03-20T11:50:00Z,,+0800,ZSPD,PVG,2021-03-20T14:15:00Z,,,,
780CA7,2021-03-20T13:44:16Z,31.195911,121.2466,11800.0,230.0,0.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:44:19.113Z,300.0,5036,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
780305,2021-03-20T13:45:05Z,31.162949,121.229015,4650.0,180.0,,False,CQH8824,B-6310,terrestrial,9C8824,2021-03-20T13:45:08.990Z,260.0,4522,A320,Airbus A320-214,9C,Spring Airlines,+0800,ZUZY,ZYI,2021-03-20T11:50:00Z,2021-03-20T11:50:00Z,+0800,ZSSS,SHA,2021-03-20T13:55:00Z,,,,
780868,2021-03-20T13:43:21Z,31.224308,121.19881,13800.0,130.0,0.0,False,CCA8694,B-6882,terrestrial,CA8694,2021-03-20T13:43:23.893Z,390.0,4131,A320,Airbus A320-232,CA,Air China,+0800,ZBAD,PKX,2021-03-20T11:50:00Z,,+0800,ZSPD,PVG,2021-03-20T14:15:00Z,,,,
780868,2021-03-20T13:43:15Z,31.231567,121.188516,13800.0,130.0,190.0,False,CCA8694,B-6882,terrestrial,CA8694,2021-03-20T13:43:17.608Z,390.0,4131,A320,Airbus A320-232,CA,Air China,+0800,ZBAD,PKX,2021-03-20T11:50:00Z,,+0800,ZSPD,PVG,2021-03-20T14:15:00Z,,,,
780305,2021-03-20T13:43:41Z,31.254593,121.168644,5850.0,140.0,-760.0,False,CQH8824,B-6310,terrestrial,9C8824,2021-03-20T13:43:43.087Z,280.0,4522,A320,Airbus A320-214,9C,Spring Airlines,+0800,ZUZY,ZYI,2021-03-20T11:50:00Z,2021-03-20T11:50:00Z,+0800,ZSSS,SHA,2021-03-20T13:55:00Z,,,,
780305,2021-03-20T13:43:58Z,31.236603,121.189108,5600.0,140.0,-800.0,False,CQH8824,B-6310,terrestrial,9C8824,2021-03-20T13:44:00.760Z,280.0,4522,A320,Airbus A320-214,9C,Spring Airlines,+0800,ZUZY,ZYI,2021-03-20T11:50:00Z,2021-03-20T11:50:00Z,+0800,ZSSS,SHA,2021-03-20T13:55:00Z,,,,
7806E4,2021-03-20T13:45:30Z,31.236831,121.181946,13800.0,130.0,-90.0,False,DKH1018,B-6735,terrestrial,HO1018,2021-03-20T13:45:32.233Z,360.0,4571,A320,Airbus A320-214,HO,Juneyao Air,+0800,ZGDY,DYG,2021-03-20T12:15:00Z,,+0800,ZSPD,PVG,2021-03-20T14:10:00Z,,2021-03-20T12:30:08Z,,
7806E4,2021-03-20T13:45:38Z,31.230057,121.191586,13800.0,130.0,-120.0,False,DKH1018,B-6735,terrestrial,HO1018,2021-03-20T13:45:41.506Z,360.0,4571,A320,Airbus A320-214,HO,Juneyao Air,+0800,ZGDY,DYG,2021-03-20T12:15:00Z,,+0800,ZSPD,PVG,2021-03-20T14:10:00Z,,2021-03-20T12:30:08Z,,
780CA7,2021-03-20T13:44:07Z,31.206386,121.256708,11800.0,230.0,0.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:44:09.629Z,300.0,,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
780CA7,2021-03-20T13:44:02Z,31.213275,121.263409,11800.0,230.0,0.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:44:05.013Z,300.0,5036,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
780CA7,2021-03-20T13:43:51Z,31.2258,121.275545,11800.0,230.0,0.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:43:54.006Z,300.0,5036,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
780CA7,2021-03-20T13:43:44Z,31.232362,121.281921,11800.0,230.0,0.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:43:47.741Z,300.0,5036,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
781368,2021-03-20T13:48:31Z,31.15448,121.206342,11800.0,230.0,-120.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:33.114Z,300.0,5671,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
7806E4,2021-03-20T13:46:40Z,31.164139,121.284485,13800.0,130.0,-30.0,False,DKH1018,B-6735,terrestrial,HO1018,2021-03-20T13:46:42.604Z,360.0,4571,A320,Airbus A320-214,HO,Juneyao Air,+0800,ZGDY,DYG,2021-03-20T12:15:00Z,,+0800,ZSPD,PVG,2021-03-20T14:10:00Z,,2021-03-20T12:30:08Z,,
781368,2021-03-20T13:48:25Z,31.161072,121.212643,11800.0,230.0,30.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:28.461Z,300.0,,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
781368,2021-03-20T13:48:23Z,31.164597,121.215982,11800.0,230.0,60.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:26.009Z,300.0,,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
781368,2021-03-20T13:48:01Z,31.192048,121.242261,11800.0,230.0,-90.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:03.689Z,300.0,,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
781368,2021-03-20T13:48:08Z,31.180435,121.231115,11800.0,230.0,-60.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:12.211Z,300.0,,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
781368,2021-03-20T13:48:06Z,31.183715,121.234241,11800.0,230.0,-60.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:09.865Z,300.0,,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
781368,2021-03-20T13:48:03Z,31.186787,121.237207,11800.0,230.0,-90.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:05.606Z,300.0,,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
7802D3,2021-03-20T13:48:06Z,31.197401,121.237427,13800.0,130.0,0.0,False,CCA1883,B-6080,terrestrial,CA1883,2021-03-20T13:48:09.801Z,310.0,3044,A332,Airbus A330-243,CA,Air China,+0800,ZBAA,PEK,2021-03-20T12:15:00Z,,+0800,ZSPD,PVG,2021-03-20T14:35:00Z,,,,
781368,2021-03-20T13:48:50Z,31.134293,121.187008,11800.0,220.0,-60.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:53.582Z,300.0,5671,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
781368,2021-03-20T13:48:46Z,31.137582,121.190131,11800.0,220.0,-60.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:49.127Z,300.0,5671,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
781368,2021-03-20T13:48:40Z,31.144192,121.196448,11800.0,220.0,30.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:44.408Z,300.0,5671,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
781368,2021-03-20T13:48:38Z,31.147264,121.199414,11800.0,220.0,30.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:48:42.147Z,300.0,5671,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
780D90,2021-03-20T13:49:06Z,31.154297,121.229553,4700.0,180.0,0.0,False,DKH1064,B-1645,terrestrial,HO1064,2021-03-20T13:49:09.831Z,230.0,,A321,Airbus A321-211,HO,Juneyao Air,+0800,ZHXF,XFN,2021-03-20T12:10:00Z,,+0800,ZSSS,SHA,2021-03-20T13:50:00Z,,,,
780D90,2021-03-20T13:48:54Z,31.168027,121.228967,4725.0,180.0,0.0,False,DKH1064,B-1645,terrestrial,HO1064,2021-03-20T13:48:57.025Z,230.0,,A321,Airbus A321-211,HO,Juneyao Air,+0800,ZHXF,XFN,2021-03-20T12:10:00Z,,+0800,ZSSS,SHA,2021-03-20T13:50:00Z,,,,
781464,2021-03-20T13:50:57Z,31.178604,121.264559,13800.0,130.0,0.0,False,CES5384,B-300R,terrestrial,MU5384,2021-03-20T13:50:59.690Z,330.0,,A20N,Airbus A320-251N,MU,China Eastern Airlines,+0800,ZUZY,ZYI,2021-03-20T12:10:00Z,2021-03-20T12:10:00Z,+0800,ZSPD,PVG,2021-03-20T14:25:00Z,2021-03-20T14:25:00Z,,,
781464,2021-03-20T13:50:39Z,31.194375,121.242371,13800.0,130.0,0.0,False,CES5384,B-300R,terrestrial,MU5384,2021-03-20T13:50:41.742Z,330.0,1551,A20N,Airbus A320-251N,MU,China Eastern Airlines,+0800,ZUZY,ZYI,2021-03-20T12:10:00Z,2021-03-20T12:10:00Z,+0800,ZSPD,PVG,2021-03-20T14:25:00Z,2021-03-20T14:25:00Z,,,
7802D3,2021-03-20T13:47:22Z,31.239349,121.178014,14000.0,130.0,-830.0,False,CCA1883,B-6080,terrestrial,CA1883,2021-03-20T13:47:24.762Z,340.0,,A332,Airbus A330-243,CA,Air China,+0800,ZBAA,PEK,2021-03-20T12:15:00Z,,+0800,ZSPD,PVG,2021-03-20T14:35:00Z,,,,
7802D3,2021-03-20T13:47:16Z,31.244838,121.170355,14075.0,130.0,-700.0,False,CCA1883,B-6080,terrestrial,CA1883,2021-03-20T13:47:19.440Z,340.0,3044,A332,Airbus A330-243,CA,Air China,+0800,ZBAA,PEK,2021-03-20T12:15:00Z,,+0800,ZSPD,PVG,2021-03-20T14:35:00Z,,,,
780D90,2021-03-20T13:48:02Z,31.223007,121.19891,4700.0,130.0,0.0,False,DKH1064,B-1645,terrestrial,HO1064,2021-03-20T13:48:05.270Z,240.0,0347,A321,Airbus A321-211,HO,Juneyao Air,+0800,ZHXF,XFN,2021-03-20T12:10:00Z,,+0800,ZSSS,SHA,2021-03-20T13:50:00Z,,,,
780D90,2021-03-20T13:48:19Z,31.21011,121.217102,4700.0,130.0,-60.0,False,DKH1064,B-1645,terrestrial,HO1064,2021-03-20T13:48:22.161Z,230.0,,A321,Airbus A321-211,HO,Juneyao Air,+0800,ZHXF,XFN,2021-03-20T12:10:00Z,,+0800,ZSSS,SHA,2021-03-20T13:50:00Z,,,,
781368,2021-03-20T13:47:40Z,31.211693,121.261157,11800.0,230.0,-30.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:47:42.903Z,300.0,5671,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
781368,2021-03-20T13:47:48Z,31.207363,121.256927,11800.0,230.0,30.0,False,CES9712,B-1253,terrestrial,MU9712,2021-03-20T13:47:51.379Z,300.0,5671,B738,Boeing 737-800WL,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:20:00Z,2021-03-20T13:20:00Z,+0800,ZPPP,KMG,2021-03-20T17:10:00Z,2021-03-20T17:10:00Z,,,
780D90,2021-03-20T13:47:29Z,31.246124,121.165412,4750.0,130.0,-320.0,False,DKH1064,B-1645,terrestrial,HO1064,2021-03-20T13:47:33.280Z,270.0,0347,A321,Airbus A321-211,HO,Juneyao Air,+0800,ZHXF,XFN,2021-03-20T12:10:00Z,,+0800,ZSSS,SHA,2021-03-20T13:50:00Z,,,,
781464,2021-03-20T13:50:22Z,31.209551,121.220947,13800.0,130.0,0.0,False,CES5384,B-300R,terrestrial,MU5384,2021-03-20T13:50:25.627Z,330.0,1551,A20N,Airbus A320-251N,MU,China Eastern Airlines,+0800,ZUZY,ZYI,2021-03-20T12:10:00Z,2021-03-20T12:10:00Z,+0800,ZSPD,PVG,2021-03-20T14:25:00Z,2021-03-20T14:25:00Z,,,
781464,2021-03-20T13:50:25Z,31.204926,121.227507,13800.0,130.0,60.0,False,CES5384,B-300R,terrestrial,MU5384,2021-03-20T13:50:27.629Z,330.0,1551,A20N,Airbus A320-251N,MU,China Eastern Airlines,+0800,ZUZY,ZYI,2021-03-20T12:10:00Z,2021-03-20T12:10:00Z,+0800,ZSPD,PVG,2021-03-20T14:25:00Z,2021-03-20T14:25:00Z,,,
781464,2021-03-20T13:50:10Z,31.219437,121.207096,13800.0,130.0,0.0,False,CES5384,B-300R,terrestrial,MU5384,2021-03-20T13:50:13.798Z,330.0,,A20N,Airbus A320-251N,MU,China Eastern Airlines,+0800,ZUZY,ZYI,2021-03-20T12:10:00Z,2021-03-20T12:10:00Z,+0800,ZSPD,PVG,2021-03-20T14:25:00Z,2021-03-20T14:25:00Z,,,
7811CE,2021-03-20T13:50:18Z,31.254241,121.224518,6700.0,180.0,250.0,False,CSH9186,B-1451,terrestrial,FM9186,2021-03-20T13:50:21.340Z,230.0,5343,B738,Boeing 737-800WL,FM,Shanghai Airlines,+0800,ZYTX,SHE,2021-03-20T11:30:00Z,,+0800,ZSSS,SHA,2021-03-20T14:35:00Z,,,,
7811CE,2021-03-20T13:49:55Z,31.275284,121.222983,6700.0,180.0,-30.0,False,CSH9186,B-1451,terrestrial,FM9186,2021-03-20T13:49:58.222Z,220.0,5343,B738,Boeing 737-800WL,FM,Shanghai Airlines,+0800,ZYTX,SHE,2021-03-20T11:30:00Z,,+0800,ZSSS,SHA,2021-03-20T14:35:00Z,,,,
7817A2,2021-03-20T13:41:22Z,31.119473,121.340588,1075.0,357.52808,-640.0,False,CSH9424,B-20D8,terrestrial,FM9424,2021-03-20T13:41:23.933Z,120.0,,B789,Boeing 787-9,FM,Shanghai Airlines,+0800,ZUCK,CKG,2021-03-20T11:45:00Z,,+0800,ZSSS,SHA,2021-03-20T14:20:00Z,,,2021-03-20T13:41:44Z,
7817A2,2021-03-20T13:41:52Z,31.137131,121.339632,750.0,357.30966,,False,CSH9424,B-20D8,terrestrial,FM9424,2021-03-20T13:41:54.030Z,120.0,,B789,Boeing 787-9,FM,Shanghai Airlines,+0800,ZUCK,CKG,2021-03-20T11:45:00Z,,+0800,ZSSS,SHA,2021-03-20T14:20:00Z,,,2021-03-20T13:41:44Z,
7817A2,2021-03-20T13:42:20Z,31.155411,121.338611,400.0,357.15646,,False,CSH9424,B-20D8,terrestrial,FM9424,2021-03-20T13:42:22.578Z,130.0,,B789,Boeing 787-9,FM,Shanghai Airlines,+0800,ZUCK,CKG,2021-03-20T11:45:00Z,,+0800,ZSSS,SHA,2021-03-20T14:20:00Z,,,2021-03-20T13:41:44Z,
780C4D,2021-03-20T13:41:45Z,31.18414307,121.3287533,,,,True,,B-5949,satellite,,2021-03-20T13:59:17.294Z,,,A332,Airbus A330-243,MU,China Eastern Airlines,,,,,,,,,,,,,FM81
78108D,2021-03-20T13:41:28Z,31.19252,121.328578,,,,,CES5165,B-8653,terrestrial,MU5165,2021-03-20T13:41:30.697Z,0.0,,A321,Airbus A321-211,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZBAA,PEK,2021-03-20T15:50:00Z,2021-03-20T15:50:00Z,,,
780C4D,2021-03-20T13:42:20Z,31.18414307,121.32868598,,,,True,,B-5949,satellite,,2021-03-20T13:59:17.294Z,,,A332,Airbus A330-243,MU,China Eastern Airlines,,,,,,,,,,,,,FM81
780868,2021-03-20T13:44:48Z,31.136353,121.322937,13450.0,140.0,,False,CCA8694,B-6882,terrestrial,CA8694,2021-03-20T13:44:50.361Z,330.0,4131,A320,Airbus A320-232,CA,Air China,+0800,ZBAD,PKX,2021-03-20T11:50:00Z,,+0800,ZSPD,PVG,2021-03-20T14:15:00Z,,,,
780868,2021-03-20T13:44:25Z,31.15597,121.295325,13800.0,140.0,-160.0,False,CCA8694,B-6882,terrestrial,CA8694,2021-03-20T13:44:27.488Z,330.0,4131,A320,Airbus A320-232,CA,Air China,+0800,ZBAD,PKX,2021-03-20T11:50:00Z,,+0800,ZSPD,PVG,2021-03-20T14:15:00Z,,,,
780748,2021-03-20T13:45:14Z,31.191047,121.330096,,147.21806,,True,CSN3530,B-6532,terrestrial,CZ3530,2021-03-20T13:45:16.397Z,10.0,,A332,Airbus A330-223,CZ,China Southern Airlines,+0800,ZSSS,SHA,2021-03-20T13:50:00Z,,+0800,ZGGG,CAN,2021-03-20T16:25:00Z,,,,
780748,2021-03-20T13:45:16Z,31.190663,121.330124,,147.21806,,True,CSN3530,B-6532,terrestrial,CZ3530,2021-03-20T13:45:18.585Z,10.0,5062,A332,Airbus A330-223,CZ,China Southern Airlines,+0800,ZSSS,SHA,2021-03-20T13:50:00Z,,+0800,ZGGG,CAN,2021-03-20T16:25:00Z,,,,
780748,2021-03-20T13:45:22Z,31.190346,121.33014,,147.21806,,True,CSN3530,B-6532,terrestrial,CZ3530,2021-03-20T13:45:25.413Z,10.0,5062,A332,Airbus A330-223,CZ,China Southern Airlines,+0800,ZSSS,SHA,2021-03-20T13:50:00Z,,+0800,ZGGG,CAN,2021-03-20T16:25:00Z,,,,
780748,2021-03-20T13:45:55Z,31.187084,121.330315,,177.08673,,True,CSN3530,B-6532,terrestrial,CZ3530,2021-03-20T13:45:57.040Z,20.0,,A332,Airbus A330-223,CZ,China Southern Airlines,+0800,ZSSS,SHA,2021-03-20T13:50:00Z,,+0800,ZGGG,CAN,2021-03-20T16:25:00Z,,,,
780748,2021-03-20T13:46:07Z,31.186123,121.330369,,177.08673,,True,CSN3530,B-6532,terrestrial,CZ3530,2021-03-20T13:46:08.757Z,20.0,5062,A332,Airbus A330-223,CZ,China Southern Airlines,+0800,ZSSS,SHA,2021-03-20T13:50:00Z,,+0800,ZGGG,CAN,2021-03-20T16:25:00Z,,,,
780245,2021-03-20T13:45:48Z,31.184418,121.337047,-200.0,357.55838,,False,CSH9362,B-5145,terrestrial,FM9362,2021-03-20T13:45:50.332Z,130.0,,B738,Boeing 737-8Q8,FM,Shanghai Airlines,+0800,ZGHA,CSX,2021-03-20T12:10:00Z,,+0800,ZSSS,SHA,2021-03-20T13:55:00Z,,,2021-03-20T13:45:03Z,
780CA7,2021-03-20T13:43:35Z,31.241626,121.29104,11800.0,230.0,0.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:43:38.034Z,300.0,,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
781162,2021-03-20T13:41:23Z,31.218582,121.393158,30100.0,350.0,,False,CUA5730,B-1425,terrestrial,KN5730,2021-03-20T13:41:26.566Z,430.0,,B738,Boeing 737-800WL,KN,China United Airlines,+0800,ZSWZ,WNZ,2021-03-20T13:05:00Z,,+0800,ZBAD,PKX,2021-03-20T15:35:00Z,,,,
780CA7,2021-03-20T13:43:25Z,31.251867,121.301038,11800.0,230.0,-60.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:43:27.682Z,300.0,,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
780CA7,2021-03-20T13:43:18Z,31.258431,121.30752,11825.0,230.0,-60.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:43:21.493Z,300.0,5036,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
780CA7,2021-03-20T13:43:01Z,31.277344,121.327838,11800.0,240.0,-60.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:43:03.344Z,300.0,5036,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
780CA7,2021-03-20T13:42:58Z,31.279907,121.331823,11825.0,240.0,-60.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:43:00.755Z,300.0,5036,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
780CA7,2021-03-20T13:43:10Z,31.268234,121.317228,11800.0,230.0,190.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:43:12.567Z,300.0,5036,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
780CA7,2021-03-20T13:42:49Z,31.285767,121.344587,11825.0,250.0,0.0,False,CES5367,B-6460,terrestrial,MU5367,2021-03-20T13:42:51.780Z,300.0,,A319,Airbus A319-115,MU,China Eastern Airlines,+0800,ZSPD,PVG,2021-03-20T13:30:00Z,2021-03-20T13:30:00Z,+0800,ZGHA,CSX,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T13:35:09Z,,
7806E4,2021-03-20T13:47:15Z,31.127014,121.339215,13225.0,130.0,,False,DKH1018,B-6735,terrestrial,HO1018,2021-03-20T13:47:18.011Z,350.0,4571,A320,Airbus A320-214,HO,Juneyao Air,+0800,ZGDY,DYG,2021-03-20T12:15:00Z,,+0800,ZSPD,PVG,2021-03-20T14:10:00Z,,2021-03-20T12:30:08Z,,
7806E4,2021-03-20T13:46:58Z,31.144145,121.312573,13675.0,130.0,-860.0,False,DKH1018,B-6735,terrestrial,HO1018,2021-03-20T13:47:01.383Z,350.0,4571,A320,Airbus A320-214,HO,Juneyao Air,+0800,ZGDY,DYG,2021-03-20T12:15:00Z,,+0800,ZSPD,PVG,2021-03-20T14:10:00Z,,2021-03-20T12:30:08Z,,
7806E4,2021-03-20T13:46:52Z,31.150802,121.30318,13750.0,130.0,-320.0,False,DKH1018,B-6735,terrestrial,HO1018,2021-03-20T13:46:54.484Z,350.0,4571,A320,Airbus A320-214,HO,Juneyao Air,+0800,ZGDY,DYG,2021-03-20T12:15:00Z,,+0800,ZSPD,PVG,2021-03-20T14:10:00Z,,2021-03-20T12:30:08Z,,
